facility_id,cehrt_id,developer_name,product_name
500064,0015CMR2H5W8V1L,Epic Systems Corporation,Electronic Case Reporting
50007,0015C4J0ZKW5KKJ,Epic Systems Corporation,EpicCare Inpatient Base
500072,nan,nan,
500077,0015CCE123S5WK4,Epic Systems Corporation,Beaker Reportable Labs Reporting
500079,0015C7VL76QPL81,Epic Systems Corporation,Electronic Case Reporting
50008,0015C4J0ZKW5KKJ,Epic Systems Corporation,EpicCare Inpatient Base
500084,0015C257B7545Y1,Epic Systems Corporation,Beacon Cancer Registry Reporting
500088,0015CK7P6YG83PB,Epic Systems Corporation,Beacon Cancer Registry Reporting
50009,0015CCE123S5WK4,Epic Systems Corporation,Beaker Reportable Labs Reporting
500108,0015CWD2653NY5L,Epic Systems Corporation,Beacon Cancer Registry Reporting
500119,0015C7VL76QPL81,Epic Systems Corporation,Electronic Case Reporting
500124,0015C257B7545Y1,Epic Systems Corporation,Beacon Cancer Registry Reporting
500129,0015C7VL76QPL81,Epic Systems Corporation,Electronic Case Reporting
50013,0015C157LEG45RH,Cerner Corporation,Electronic Case Reporting
500139,0015C7VL76QPL81,Epic Systems Corporation,Electronic Case Reporting
50014,0015C4J0ZKW5KKJ,Epic Systems Corporation,EpicCare Inpatient Base
500141,0015CWD2653NY5L,Epic Systems Corporation,Beacon Cancer Registry Reporting
500150,0015CGT3KVG9VNU,Cerner Corporation,HealthSentry
500151,0015CWD2653NY5L,Epic Systems Corporation,Beacon Cancer Registry Reporting
500152,0015CCE123S5WK4,Epic Systems Corporation,Beaker Reportable Labs Reporting
500154,0015C7VL76QPL81,Epic Systems Corporation,Electronic Case Reporting
50017,0015C2FVF76YBY1,Cerner Corporation,Electronic Case Reporting
50022,0015C622YQ4JDC3,"Surescripts, LLC",Surescripts Clinical Direct Messaging
50024,0015CPN9PSL792F,"Surescripts, LLC",Surescripts Clinical Direct Messaging
50025,0015C8243MFV3V7,Epic Systems Corporation,Electronic Case Reporting
50026,0015C4M8199HQD9,Cerner Corporation,Electronic Lab Results
50028,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
50030,0015CUM4DML93MD,Tenzing Medical LLC,Tenzing VistA
50036,0015C2FVF76YBY1,Cerner Corporation,Electronic Case Reporting
50038,0015C8XCN16R6V5,Epic Systems Corporation,Beacon Cancer Registry Reporting
50039,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
50040,0015CGA18HTL43R,Cerner Corporation,Antimicrobial Usage and Resistance Reporting
50042,0015C2FVF76YBY1,Cerner Corporation,Electronic Case Reporting
50043,0015C4J0ZKW5KKJ,Epic Systems Corporation,EpicCare Inpatient Base
50045,nan,nan,
50047,0015C4J0ZKW5KKJ,Epic Systems Corporation,EpicCare Inpatient Base
50054,0015CG8HB6AJX7E,Altera Digital Health Inc.,Sunrise Acute Care for Hospital-based Providers
50055,0015C4J0ZKW5KKJ,Epic Systems Corporation,EpicCare Inpatient Base
50056,0015CKD4R73KP61,Cerner Corporation,Electronic Case Reporting
50057,0015CQB8ZM93KD6,Imprivata,Imprivata FairWarning
50058,0015C2FVF76YBY1,Cerner Corporation,Electronic Case Reporting
50060,0015CYT94LS81XV,Epic Systems Corporation,Beacon Cancer Registry Reporting
50063,nan,nan,
50067,0015CXV6SXC82UZ,"Surescripts, LLC",Surescripts Clinical Direct Messaging
50069,0015CCE123S5WK4,Epic Systems Corporation,Beaker Reportable Labs Reporting
50070,0015CBA2R7RYM5R,Cerner Corporation,Electronic Lab Results
50071,0015CBA2R7RYM5R,Cerner Corporation,Electronic Lab Results
50072,0015CBA2R7RYM5R,Cerner Corporation,Electronic Lab Results
50073,0015CBA2R7RYM5R,Cerner Corporation,Electronic Lab Results
50075,0015CBA2R7RYM5R,Cerner Corporation,Electronic Lab Results
50076,0015CBA2R7RYM5R,Cerner Corporation,Electronic Lab Results
50077,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
50078,0015CCE123S5WK4,Epic Systems Corporation,Beaker Reportable Labs Reporting
50082,0015C2FVF76YBY1,Cerner Corporation,Electronic Case Reporting
50084,0015C2FVF76YBY1,Cerner Corporation,Electronic Case Reporting
50089,0015C2FVF76YBY1,Cerner Corporation,Electronic Case Reporting
50090,0015CVU25PD3Q5Q,Epic Systems Corporation,Beaker Reportable Labs Reporting
50091,0015CQZ3GL3N8TR,"Premier Healthcare Solutions, Inc.",eCQM Calculator
50093,0015C8XCN16R6V5,Epic Systems Corporation,Beacon Cancer Registry Reporting
50099,0015CP0A87E25HC,Cerner Corporation,Antimicrobial Usage and Resistance Reporting
50100,0015C4M8199HQD9,Cerner Corporation,Electronic Lab Results
50101,0015C4J0ZKW5KKJ,Epic Systems Corporation,EpicCare Inpatient Base
50102,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
50103,0015CRK3JSF2G8R,Cerner Corporation,Electronic Case Reporting
50104,0015C4H2WUK0S3A,Epic Systems Corporation,Beacon Cancer Registry Reporting
50107,0015C2FVF76YBY1,Cerner Corporation,Electronic Case Reporting
50108,0015C4J0ZKW5KKJ,Epic Systems Corporation,EpicCare Inpatient Base
50110,0015CW4VMW3NMY3,Altera Digital Health Inc.,Sunrise Acute Care
50112,0015C92F81YS48A,Epic Systems Corporation,Beacon Cancer Registry Reporting
50113,nan,nan,
50115,0015CYU98BFS719,Imprivata,Imprivata FairWarning
50116,0015C2FVF76YBY1,Cerner Corporation,Electronic Case Reporting
50118,0015CLT8S0A3MT6,Cerner Corporation,Electronic Case Reporting
50121,0015C157LEG45RH,Cerner Corporation,Electronic Case Reporting
50122,nan,nan,
50124,0015CXJ3MV2DVH6,Cerner Corporation,Electronic Case Reporting
50125,0015C622YQ4JDC3,"Surescripts, LLC",Surescripts Clinical Direct Messaging
50126,0015CPP8ZGY624Z,Secure Exchange Solutions,SES Direct
50127,0015C2FVF76YBY1,Cerner Corporation,Electronic Case Reporting
50128,0015C80E18RAW4X,Cerner Corporation,Electronic Case Reporting
50129,0015C2FVF76YBY1,Cerner Corporation,Electronic Case Reporting
501301,0015CT0PPT32RH0,Persivia,Persivia Platform
501302,nan,nan,
501303,0015CN9EAS3M8S0,"Inpriva, Inc.",hDirect Network Services
501304,nan,nan,
501305,nan,nan,
501307,0015C80E18RAW4X,Cerner Corporation,Electronic Case Reporting
501308,0015C5J3MDK5504,Cerner Corporation,HealtheLife
501309,0015CCE123S5WK4,Epic Systems Corporation,Beaker Reportable Labs Reporting
50131,0015C4J0ZKW5KKJ,Epic Systems Corporation,EpicCare Inpatient Base
501310,0015CEE1CEN0YLT,Epic Systems Corporation,EpicCare Inpatient Base
501311,0015CTG28FCG3KC,Epic Systems Corporation,Electronic Case Reporting
501312,0015C8N7RF7RBK1,Epic Systems Corporation,Beacon Cancer Registry Reporting
501313,nan,nan,
501314,nan,nan,
501315,nan,nan,
501316,0015CX2J8ARY2AR,EMR Direct,Interoperability Engine
501317,0015CP9C20PYA8V,Epic Systems Corporation,Beaker Reportable Labs Reporting
501318,0015C9G817T3P4T,"Park Avenue Capital, LLC dba MaxMD",MaxMD Direct mdEmail®
501319,0015CRA2385Y5A4,Cerner Corporation,Antimicrobial Usage and Resistance Reporting
50132,0015C7URE9RTG1U,"Inpriva, Inc.",hDirect Network Services
501320,0015CX0Z1ME27FE,"athenahealth, Inc.",athenaClinicals
501321,0015CP587BP0W9H,"Inpriva, Inc.",hDirect Network Services
501322,nan,nan,
501323,0015CZ8KJY1PZX4,Epic Systems Corporation,Beacon Cancer Registry Reporting
501324,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
501325,0015CLB2SUC974H,"Park Avenue Capital, LLC dba MaxMD",MaxMD Direct mdEmail®
501326,0015CCE123S5WK4,Epic Systems Corporation,Beaker Reportable Labs Reporting
501327,0015CFY8W1LR5SA,Epic Systems Corporation,Beaker Reportable Labs Reporting
501328,0015CH0EJP0NAK5,Cerner Corporation,HealtheLife
501329,0015CU48GML2XL5,Epic Systems Corporation,EpicCare Inpatient Base
50133,0015C157LEG45RH,Cerner Corporation,Electronic Case Reporting
501330,0015CDA13YNK8F1,Cerner Corporation,Electronic Case Reporting
501331,0015CYQ66TFQ6B7,Epic Systems Corporation,Electronic Case Reporting
501332,0015C31HNQ9HAS8,Persivia,Persivia Platform
501333,0015CNP3UDD35XH,Cerner Corporation,Electronic Case Reporting
501334,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
501335,0015CWD2653NY5L,Epic Systems Corporation,Beacon Cancer Registry Reporting
501336,0015C80E18RAW4X,Cerner Corporation,Electronic Case Reporting
501337,0015CNV6H8HD3U8,"Park Avenue Capital, LLC dba MaxMD",MaxMD Direct mdEmail®
501338,0015C8XCN16R6V5,Epic Systems Corporation,Beacon Cancer Registry Reporting
501339,0015C4WDL2ZKV35,"Medical Information Technology, Inc. (MEDITECH)",MEDITECH Public Health Interface Electronic Case Reporting
501340,0015CU48GML2XL5,Epic Systems Corporation,EpicCare Inpatient Base
50135,nan,nan,
50136,0015CCE123S5WK4,Epic Systems Corporation,Beaker Reportable Labs Reporting
50137,0015CBA2R7RYM5R,Cerner Corporation,Electronic Lab Results
50138,0015CBA2R7RYM5R,Cerner Corporation,Electronic Lab Results
50139,0015CBA2R7RYM5R,Cerner Corporation,Electronic Lab Results
50140,0015CBA2R7RYM5R,Cerner Corporation,Electronic Lab Results
50145,0015CUE5T17SNJ9,Epic Systems Corporation,Beacon Cancer Registry Reporting
50149,0015C2FVF76YBY1,Cerner Corporation,Electronic Case Reporting
50150,0015C2FVF76YBY1,Cerner Corporation,Electronic Case Reporting
50152,0015C2FVF76YBY1,Cerner Corporation,Electronic Case Reporting
50158,0015CPN9PSL792F,"Surescripts, LLC",Surescripts Clinical Direct Messaging
50159,0015CR6KGA17TUT,Becton Dickinson and Company,HealthSight Advisors
50167,0015C80E18RAW4X,Cerner Corporation,Electronic Case Reporting
50168,0015CCE123S5WK4,Epic Systems Corporation,Beaker Reportable Labs Reporting
50169,0015CF2C9MW8EHH,Altera Digital Health Inc.,Sunrise Acute Care
50174,0015CCE123S5WK4,Epic Systems Corporation,Beaker Reportable Labs Reporting
50179,0015CLT8S0A3MT6,Cerner Corporation,Electronic Case Reporting
50180,0015CYR9MTS49QR,Epic Systems Corporation,Beacon Cancer Registry Reporting
50191,0015C2FVF76YBY1,Cerner Corporation,Electronic Case Reporting
50192,0015C157LEG45RH,Cerner Corporation,Electronic Case Reporting
50194,0015C8CHE73ABS5,Secure Exchange Solutions,SES Direct
50195,0015CW3NXQ9AG42,Epic Systems Corporation,Beaker Reportable Labs Reporting
50197,0015C2FVF76YBY1,Cerner Corporation,Electronic Case Reporting
50204,0015CQC4AND9RQT,Cerner Corporation,Antimicrobial Usage and Resistance Reporting
50211,0015C4H2WUK0S3A,Epic Systems Corporation,Beacon Cancer Registry Reporting
50222,0015C4M8199HQD9,Cerner Corporation,Electronic Lab Results
50224,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
50226,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
50228,0015C72L3UBY0KL,Epic Systems Corporation,Beacon Cancer Registry Reporting
50230,0015C4H2WUK0S3A,Epic Systems Corporation,Beacon Cancer Registry Reporting
50231,0015CP0A87E25HC,Cerner Corporation,Antimicrobial Usage and Resistance Reporting
50232,0015C2FVF76YBY1,Cerner Corporation,Electronic Case Reporting
50234,0015C4M8199HQD9,Cerner Corporation,Electronic Lab Results
50235,0015CCE123S5WK4,Epic Systems Corporation,Beaker Reportable Labs Reporting
50236,0015C157LEG45RH,Cerner Corporation,Electronic Case Reporting
50238,0015CW4VMW3NMY3,Altera Digital Health Inc.,Sunrise Acute Care
50239,0015C157LEG45RH,Cerner Corporation,Electronic Case Reporting
50242,0015C2FVF76YBY1,Cerner Corporation,Electronic Case Reporting
50243,0015CLT8S0A3MT6,Cerner Corporation,Electronic Case Reporting
50245,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
50248,0015C251KQF9595,EMR Direct,Interoperability Engine
50254,0015CVZ8NZE0N5M,Epic Systems Corporation,Beaker Reportable Labs Reporting
50257,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
50261,0015CUQ8L4S9DNQ,"Surescripts, LLC",Surescripts Clinical Direct Messaging
50262,0015C92F81YS48A,Epic Systems Corporation,Beacon Cancer Registry Reporting
50272,nan,nan,
50276,0015C72L3UBY0KL,Epic Systems Corporation,Beacon Cancer Registry Reporting
50278,0015CCE123S5WK4,Epic Systems Corporation,Beaker Reportable Labs Reporting
50279,0015CLT8S0A3MT6,Cerner Corporation,Electronic Case Reporting
50280,0015C2FVF76YBY1,Cerner Corporation,Electronic Case Reporting
50281,0015C946ANU9N81,MedAllies,MedAllies Direct Solutions™
50283,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
50289,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
50290,0015CCE123S5WK4,Epic Systems Corporation,Beaker Reportable Labs Reporting
50291,0015C4J0ZKW5KKJ,Epic Systems Corporation,EpicCare Inpatient Base
50292,0015C4J0ZKW5KKJ,Epic Systems Corporation,EpicCare Inpatient Base
50295,0015C2FVF76YBY1,Cerner Corporation,Electronic Case Reporting
50298,0015C8CHE73ABS5,Secure Exchange Solutions,SES Direct
50300,0015CCE123S5WK4,Epic Systems Corporation,Beaker Reportable Labs Reporting
50301,0015C157LEG45RH,Cerner Corporation,Electronic Case Reporting
50305,0015C4J0ZKW5KKJ,Epic Systems Corporation,EpicCare Inpatient Base
50308,0015C4GFY7U33W6,Epic Systems Corporation,Beacon Cancer Registry Reporting
50309,0015C4J0ZKW5KKJ,Epic Systems Corporation,EpicCare Inpatient Base
50313,0015C4J0ZKW5KKJ,Epic Systems Corporation,EpicCare Inpatient Base
50315,0015C5LFV335W0K,Cerner Corporation,Electronic Case Reporting
50320,0015C4H2WUK0S3A,Epic Systems Corporation,Beacon Cancer Registry Reporting
50324,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
50327,0015CBN98XPZ9QM,Epic Systems Corporation,Beacon Cancer Registry Reporting
50329,0015CQC4AND9RQT,Cerner Corporation,Antimicrobial Usage and Resistance Reporting
503300,nan,nan,
503301,nan,nan,
503302,nan,nan,
50334,0015CXF62FCZ8VX,Secure Exchange Solutions,SES Direct
50335,0015C157LEG45RH,Cerner Corporation,Electronic Case Reporting
50336,0015C157LEG45RH,Cerner Corporation,Electronic Case Reporting
50342,nan,nan,
50348,0015C7J3NZX7XGG,Epic Systems Corporation,EpicCare Ambulatory Base
50350,nan,nan,
50351,0015CYS34CWF6CD,Cerner Corporation,Electronic Case Reporting
50352,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
50353,0015CCE123S5WK4,Epic Systems Corporation,Beaker Reportable Labs Reporting
50357,0015CUE5T17SNJ9,Epic Systems Corporation,Beacon Cancer Registry Reporting
50360,0015CWV39V23WRL,Epic Systems Corporation,Beacon Cancer Registry Reporting
50367,0015CN78HDP53FJ,Imprivata,FairWarning® Patient Privacy Monitoring
50373,0015CGA18HTL43R,Cerner Corporation,Antimicrobial Usage and Resistance Reporting
50376,0015CGA18HTL43R,Cerner Corporation,Antimicrobial Usage and Resistance Reporting
50378,nan,nan,
50380,0015C622YQ4JDC3,"Surescripts, LLC",Surescripts Clinical Direct Messaging
50382,0015C9C2SQ9587T,Secure Exchange Solutions,SES Direct
50390,nan,nan,
50393,0015CF2C9MW8EHH,Altera Digital Health Inc.,Sunrise Acute Care
50394,0015CV0HYF5X01F,Picis PulseCheck,PulseCheck ED
50396,0015CUE5T17SNJ9,Epic Systems Corporation,Beacon Cancer Registry Reporting
50407,0015CND5SVV3P54,Cerner Corporation,Electronic Case Reporting
50411,0015CBA2R7RYM5R,Cerner Corporation,Electronic Lab Results
50414,0015C2FVF76YBY1,Cerner Corporation,Electronic Case Reporting
50417,0015C4J0ZKW5KKJ,Epic Systems Corporation,EpicCare Inpatient Base
50424,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
50425,0015CBA2R7RYM5R,Cerner Corporation,Electronic Lab Results
50426,0015C4H2WUK0S3A,Epic Systems Corporation,Beacon Cancer Registry Reporting
50438,0015C37LQ6AGJ22,Cerner Corporation,Electronic Lab Results
50441,0015CHL24QZ8GAF,Epic Systems Corporation,Beacon Cancer Registry Reporting
50444,0015C2FVF76YBY1,Cerner Corporation,Electronic Case Reporting
50454,0015CWV39V23WRL,Epic Systems Corporation,Beacon Cancer Registry Reporting
50455,0015C157LEG45RH,Cerner Corporation,Electronic Case Reporting
50457,0015C2FVF76YBY1,Cerner Corporation,Electronic Case Reporting
50464,0015CLT8S0A3MT6,Cerner Corporation,Electronic Case Reporting
50468,0015CQZ3GL3N8TR,"Premier Healthcare Solutions, Inc.",eCQM Calculator
50471,0015CF2C9MW8EHH,Altera Digital Health Inc.,Sunrise Acute Care
50481,0015C622YQ4JDC3,"Surescripts, LLC",Surescripts Clinical Direct Messaging
50485,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
50488,0015C4J0ZKW5KKJ,Epic Systems Corporation,EpicCare Inpatient Base
50492,0015CYT94LS81XV,Epic Systems Corporation,Beacon Cancer Registry Reporting
50496,0015CYR9MTS49QR,Epic Systems Corporation,Beacon Cancer Registry Reporting
50498,0015C4J0ZKW5KKJ,Epic Systems Corporation,EpicCare Inpatient Base
50503,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
50506,0015CLT8S0A3MT6,Cerner Corporation,Electronic Case Reporting
50510,0015CBA2R7RYM5R,Cerner Corporation,Electronic Lab Results
50512,0015CBA2R7RYM5R,Cerner Corporation,Electronic Lab Results
50515,0015CBA2R7RYM5R,Cerner Corporation,Electronic Lab Results
50516,0015C2FVF76YBY1,Cerner Corporation,Electronic Case Reporting
50517,nan,nan,
50523,0015C4J0ZKW5KKJ,Epic Systems Corporation,EpicCare Inpatient Base
50526,0015C4H2WUK0S3A,Epic Systems Corporation,Beacon Cancer Registry Reporting
50528,0015C4J0ZKW5KKJ,Epic Systems Corporation,EpicCare Inpatient Base
50534,0015CLT8S0A3MT6,Cerner Corporation,Electronic Case Reporting
50537,0015C4J0ZKW5KKJ,Epic Systems Corporation,EpicCare Inpatient Base
50541,0015CBA2R7RYM5R,Cerner Corporation,Electronic Lab Results
50543,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
50546,nan,nan,
50549,0015C622YQ4JDC3,"Surescripts, LLC",Surescripts Clinical Direct Messaging
50551,0015CLT8S0A3MT6,Cerner Corporation,Electronic Case Reporting
50557,0015C4J0ZKW5KKJ,Epic Systems Corporation,EpicCare Inpatient Base
50561,0015CBA2R7RYM5R,Cerner Corporation,Electronic Lab Results
50567,0015CCE123S5WK4,Epic Systems Corporation,Beaker Reportable Labs Reporting
50570,0015CLT8S0A3MT6,Cerner Corporation,Electronic Case Reporting
50573,0015CYT94LS81XV,Epic Systems Corporation,Beacon Cancer Registry Reporting
50580,0015C4H2WUK0S3A,Epic Systems Corporation,Beacon Cancer Registry Reporting
50581,0015CLT8S0A3MT6,Cerner Corporation,Electronic Case Reporting
50586,0015C9U6ZQZ37W5,"Surescripts, LLC",Surescripts Clinical Direct Messaging
50588,0015CPN9PSL792F,"Surescripts, LLC",Surescripts Clinical Direct Messaging
50589,0015CLT8S0A3MT6,Cerner Corporation,Electronic Case Reporting
50590,0015C2FVF76YBY1,Cerner Corporation,Electronic Case Reporting
50597,0015C9C2SQ9587T,Secure Exchange Solutions,SES Direct
50599,0015CU7QLU3GWP1,Epic Systems Corporation,Beaker Reportable Labs Reporting
50603,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
50604,0015CBA2R7RYM5R,Cerner Corporation,Electronic Lab Results
50608,0015C157LEG45RH,Cerner Corporation,Electronic Case Reporting
50609,0015CBA2R7RYM5R,Cerner Corporation,Electronic Lab Results
50624,0015CN0Y6CHX0T1,Imprivata,Imprivata FairWarning
50625,0015CXC0PNC1KKR,Epic Systems Corporation,Beacon Cancer Registry Reporting
50633,0015CLT8S0A3MT6,Cerner Corporation,Electronic Case Reporting
50636,0015CYU98BFS719,Imprivata,Imprivata FairWarning
50641,0015CQZ3GL3N8TR,"Premier Healthcare Solutions, Inc.",eCQM Calculator
50663,nan,nan,
50668,0015C72L3UBY0KL,Epic Systems Corporation,Beacon Cancer Registry Reporting
50674,0015CBA2R7RYM5R,Cerner Corporation,Electronic Lab Results
50677,0015CBA2R7RYM5R,Cerner Corporation,Electronic Lab Results
50678,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
50684,nan,nan,
50686,0015CBA2R7RYM5R,Cerner Corporation,Electronic Lab Results
50689,0015CLT8S0A3MT6,Cerner Corporation,Electronic Case Reporting
50690,0015CBA2R7RYM5R,Cerner Corporation,Electronic Lab Results
50696,0015CXJ3MV2DVH6,Cerner Corporation,Electronic Case Reporting
50697,nan,nan,
50701,0015CQC4AND9RQT,Cerner Corporation,Antimicrobial Usage and Resistance Reporting
50704,0015CQZ3GL3N8TR,"Premier Healthcare Solutions, Inc.",eCQM Calculator
50708,0015CKK7MP78XYA,Secure Exchange Solutions,SES Direct
50709,0015CPN9PSL792F,"Surescripts, LLC",Surescripts Clinical Direct Messaging
50710,0015CBA2R7RYM5R,Cerner Corporation,Electronic Lab Results
50714,0015C4J0ZKW5KKJ,Epic Systems Corporation,EpicCare Inpatient Base
50717,0015CGA18HTL43R,Cerner Corporation,Antimicrobial Usage and Resistance Reporting
50723,0015CBA2R7RYM5R,Cerner Corporation,Electronic Lab Results
50726,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
50735,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
50736,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
50737,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
50738,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
50739,0015CPN9PSL792F,"Surescripts, LLC",Surescripts Clinical Direct Messaging
50740,0015CG5CLD1GTB9,Epic Systems Corporation,Beacon Cancer Registry Reporting
50744,nan,nan,
50745,nan,nan,
50746,nan,nan,
50747,nan,nan,
50748,0015CBA2R7RYM5R,Cerner Corporation,Electronic Lab Results
50755,0015CPN9PSL792F,"Surescripts, LLC",Surescripts Clinical Direct Messaging
50758,0015CPN9PSL792F,"Surescripts, LLC",Surescripts Clinical Direct Messaging
50760,0015CBA2R7RYM5R,Cerner Corporation,Electronic Lab Results
50761,0015CCE123S5WK4,Epic Systems Corporation,Beaker Reportable Labs Reporting
50763,0015CWG0YQG9WFG,Azalea Health,Azalea EHR
50764,0015CPN9PSL792F,"Surescripts, LLC",Surescripts Clinical Direct Messaging
50765,0015CBA2R7RYM5R,Cerner Corporation,Electronic Lab Results
50766,0015C40C0YCP4T4,MedAllies,MedAllies Direct Solutions™
50767,0015CBA2R7RYM5R,Cerner Corporation,Electronic Lab Results
50769,0015CWW3R9FPD02,Epic Systems Corporation,Beacon Cancer Registry Reporting
50770,0015CBN98XPZ9QM,Epic Systems Corporation,Beacon Cancer Registry Reporting
50771,0015CQZ3GL3N8TR,"Premier Healthcare Solutions, Inc.",eCQM Calculator
50772,0015CBA2R7RYM5R,Cerner Corporation,Electronic Lab Results
50775,0015CQC4AND9RQT,Cerner Corporation,Antimicrobial Usage and Resistance Reporting
50776,0015CPN6C6FU7GS,Cerner Corporation,Electronic Case Reporting
50777,0015CBA2R7RYM5R,Cerner Corporation,Electronic Lab Results
50778,0015CBN98XPZ9QM,Epic Systems Corporation,Beacon Cancer Registry Reporting
50779,0015CJT3BNY6PUU,Cerner Corporation,Electronic Lab Results
50780,nan,nan,
50782,0015C0WLD7QDY9E,"Park Avenue Capital, LLC dba MaxMD",MaxMD Direct mdEmail®
50783,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
50784,0015C157LEG45RH,Cerner Corporation,Electronic Case Reporting
50785,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
50854,nan,nan,
50855,nan,nan,
510001,0015CHA9ZLS6ELS,Epic Systems Corporation,Beacon Cancer Registry Reporting
510002,0015C37TE91ML7A,Cerner Corporation,Electronic Lab Results
510006,0015CHA9ZLS6ELS,Epic Systems Corporation,Beacon Cancer Registry Reporting
510007,0015CZX22C1C7T3,Cerner Corporation,Soarian Clinicals
510008,0015CHA9ZLS6ELS,Epic Systems Corporation,Beacon Cancer Registry Reporting
510012,0015CPN4TFD2G2M,Secure Exchange Solutions,SES Direct
510013,0015CHA9ZLS6ELS,Epic Systems Corporation,Beacon Cancer Registry Reporting
510022,0015CYU7C53TD2D,Cerner Corporation,Electronic Case Reporting
510023,nan,nan,
510024,0015CNT4DZ52P4A,Cerner Corporation,Electronic Case Reporting
510029,0015CV590B21RQ5,"Surescripts, LLC",Surescripts Clinical Direct Messaging
510030,nan,nan,
510031,0015CV590B21RQ5,"Surescripts, LLC",Surescripts Clinical Direct Messaging
510038,0015C4DPR23A8VK,Cerner Corporation,Antimicrobial Usage and Resistance Reporting
510046,0015CHA9ZLS6ELS,Epic Systems Corporation,Beacon Cancer Registry Reporting
510048,0015CR7H67DHU49,MEDHOST,MEDHOST EDIS
510050,0015CHA9ZLS6ELS,Epic Systems Corporation,Beacon Cancer Registry Reporting
510055,0015CJY45E2ZRJ9,Imprivata,Imprivata FairWarning
510058,0015CHA9ZLS6ELS,Epic Systems Corporation,Beacon Cancer Registry Reporting
510062,0015C946ANU9N81,MedAllies,MedAllies Direct Solutions™
510070,0015CAS9V1KKB5P,"Surescripts, LLC",Surescripts Clinical Direct Messaging
510072,0015CHA9ZLS6ELS,Epic Systems Corporation,Beacon Cancer Registry Reporting
510086,0015CSP20HYW41Z,"Dynamic Health IT, Inc",ConnectEHR +BulkFHIR
510091,nan,nan,
510093,0015CNT4DZ52P4A,Cerner Corporation,Electronic Case Reporting
511300,nan,nan,
511301,0015CW40F8CZL04,DrFirst,Rcopia
511303,0015CT0PPT32RH0,Persivia,Persivia Platform
511304,0015CUP1MAR3PAU,"Medical Information Technology, Inc. (MEDITECH)",MEDITECH Public Health Interface Electronic Case Reporting
511306,0015CPS2HKE8FKU,Secure Exchange Solutions,SES Direct
511307,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
511308,0015CHA9ZLS6ELS,Epic Systems Corporation,Beacon Cancer Registry Reporting
511309,0015CD9P4WDH5L9,Epic Systems Corporation,Beacon Cancer Registry Reporting
511310,0015C946ANU9N81,MedAllies,MedAllies Direct Solutions™
511311,0015CD9P4WDH5L9,Epic Systems Corporation,Beacon Cancer Registry Reporting
511312,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
511313,0015CFG3Q10HY2V,"Inpriva, Inc.",hDirect Network Services
511314,0015C8CHE73ABS5,Secure Exchange Solutions,SES Direct
511315,0015CHA9ZLS6ELS,Epic Systems Corporation,Beacon Cancer Registry Reporting
511316,0015C3QXM8C95Y8,Secure Exchange Solutions,SES Direct
511317,0015CJ56ZW1XR5J,"InterOperability Bidco, Inc., d.b.a. Rhapsody",Rhapsody Integration Engine
511318,nan,nan,
511319,0015CHA9ZLS6ELS,Epic Systems Corporation,Beacon Cancer Registry Reporting
511320,0015CHA9ZLS6ELS,Epic Systems Corporation,Beacon Cancer Registry Reporting
511321,0015CHA9ZLS6ELS,Epic Systems Corporation,Beacon Cancer Registry Reporting
511322,0015CHA9ZLS6ELS,Epic Systems Corporation,Beacon Cancer Registry Reporting
